OBJECTID,SHAPE,COBAMA,BARRIOVEREDAID,TIPO_MANZANA,NOMBRE_BARRIO,CODIGO_COMUNA,NOMBRE_COMUNA,SHAPE_Length,SHAPE_Area
202,"(837457.5171027145, 1188172.7802616267)",0101032,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,261.7081474742802,2127.3010775090647
203,"(837768.168492794, 1188787.0738024036)",0101105,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,2352.4690080530086,8026.222035081005
204,"(837309.2692770225, 1187321.592004091)",0105002,0105,MZ,Moscú No. 2,01,POPULAR,135.33404299503198,818.7354447357066
205,"(837372.5154058178, 1187356.2037490031)",0105016,0105,MZ,Moscú No. 2,01,POPULAR,214.61805417479954,1802.2680161893636
206,"(837254.8799871653, 1187499.6014434511)",0105039,0105,MZ,Moscú No. 2,01,POPULAR,161.15239610719846,1115.7294949996874
207,"(836925.1311816974, 1187075.3072623755)",0106004,0106,MZ,Villa Guadalupe,01,POPULAR,243.20999799382994,1512.966320105992
208,"(837318.1457916773, 1187529.2926422292)",0105049,0105,MZ,Moscú No. 2,01,POPULAR,63.345560999133966,233.34618156958192
209,"(837470.9544026349, 1187875.595638645)",0104037,0104,MZ,Granizal,01,POPULAR,214.3320951170278,1457.8147358801043
210,"(837509.9078456891, 1187574.1056672519)",0107037,0107,MZ,San Pablo,01,POPULAR,544.4311235398302,3618.963813468101
211,"(838530.981053627, 1187867.896168423)",0111020,0111,MZ,La Avanzada,01,POPULAR,54.96393703435688,187.93216360927192
212,"(837358.9747258254, 1187499.4667742832)",0105046,0105,MZ,Moscú No. 2,01,POPULAR,77.16025572495664,366.68224227472615
213,"(837789.1495081384, 1187163.4986135564)",0108030,0108,MZ,El Compromiso,01,POPULAR,362.95044739729457,2286.8655212443095
214,"(837896.1852692872, 1187602.8271473523)",0110004,0110,MZ,La Esperanza No. 2,01,POPULAR,98.5321767495229,448.6708746245454
215,"(838063.5992617927, 1187769.3304061338)",0110013,0110,MZ,La Esperanza No. 2,01,POPULAR,691.3984265233295,7394.5570260773675
216,"(837291.7962974957, 1187460.8411824587)",0105031,0105,MZ,Moscú No. 2,01,POPULAR,88.51549405112762,483.20609502768446
217,"(825934.8275903714, 1175148.4387835728)",8000045,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,803.8149813875498,6256.92874620318
218,"(831797.9452662794, 1177524.705258577)",1511102,1511,N,La Colina,15,GUAYABAL,685.7957512597775,17695.444603341402
219,"(837844.4417066536, 1187142.9566865554)",0108001,0108,MZ,El Compromiso,01,POPULAR,1005.536347726633,8696.313244280213
220,"(837382.1833557399, 1187388.4282932545)",0105017,0105,MZ,Moscú No. 2,01,POPULAR,152.66293851123652,1005.4191138843712
221,"(837388.0867879747, 1187409.9685208427)",0105026,0105,MZ,Moscú No. 2,01,POPULAR,165.16975290891983,920.5376268331032
222,"(837416.569891069, 1187443.8202364307)",0105042,0105,MZ,Moscú No. 2,01,POPULAR,65.13253771419383,250.79526159577637
223,"(837475.5557579984, 1187787.4855826213)",0104052,0104,MZ,Granizal,01,POPULAR,162.46572752877566,743.293525358708
224,"(837521.848113199, 1188238.2521046319)",0101041,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,262.0322593292792,1686.5232775154761
225,"(838192.0604068378, 1188515.9490797298)",0102025,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,411.39438604372043,2180.557536048379
226,"(837180.9971564346, 1188170.344304545)",0103013,0103,MZ,Popular,01,POPULAR,378.2394457248805,3217.5359835184363
227,"(837407.4746603413, 1188789.4635621773)",0103055,0103,MZ,Popular,01,POPULAR,434.29575557183773,5033.3870590874285
228,"(837992.868171428, 1188433.4779428989)",0101068,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,506.67003520575184,6005.383865360022
229,"(837245.4710146958, 1187344.1768770907)",0105004,0105,MZ,Moscú No. 2,01,POPULAR,188.97543627756872,1764.3395720623923
230,"(838202.3419466983, 1187218.601027112)",0112010,0112,MZ,Carpinelo,01,POPULAR,365.8155344258711,3176.881352470929
231,"(837283.0461243028, 1187702.900930169)",0104007,0104,MZ,Granizal,01,POPULAR,244.76508055187222,1789.656523291642
232,"(837517.4562930242, 1188915.8019330679)",0103071,0103,MZ,Popular,01,POPULAR,456.20539174498003,2786.8913819661993
233,"(837359.9932607932, 1187314.4472068269)",0105001,0105,MZ,Moscú No. 2,01,POPULAR,229.2535516928586,2333.7373490450364
234,"(836522.9198367097, 1183166.9790955498)",0808061,0808,MZ,Enciso,08,VILLA HERMOSA,163.74037608624374,1585.2302513101183
235,"(830854.14490205, 1186690.9792803533)",0723006,0723,MZ,Pajarito,07,ROBLEDO,168.65073500725276,1146.882358636009
236,"(837845.2568473467, 1184832.2019074229)",0309042,0309,MZ,Versalles No. 1,03,MANRIQUE,871.2775998449664,6835.742461456662
237,"(838235.6815095193, 1188518.6642418779)",0102026,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,203.10385669208995,1498.550762663005
238,"(838065.8558820798, 1188127.2526172618)",0102001,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,447.4137023344093,3234.38136159906
239,"(837624.7120052376, 1188040.224363959)",0101087,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,805.4718629130572,3249.3437087262237
240,"(837296.47451272, 1188427.9001076745)",0103031,0103,MZ,Popular,01,POPULAR,233.37530258335613,2138.3007770143277
241,"(837164.2724996913, 1187422.8013403919)",0105022,0105,MZ,Moscú No. 2,01,POPULAR,117.5555313669985,580.0138763064266
242,"(837065.4718806779, 1187073.4579417636)",0106007,0106,MZ,Villa Guadalupe,01,POPULAR,556.4210105541159,3772.5908801647765
243,"(837578.0705590257, 1188031.5092581892)",0101018,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,310.62047763088566,2099.7873223613287
244,"(838152.4184834821, 1188591.9782759608)",0102023,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,97.8616468007365,545.8814943702976
245,"(838072.865676656, 1187436.4958020349)",0112027,0112,MZ,Carpinelo,01,POPULAR,529.933706850712,3991.716605649048
246,"(837482.7678248604, 1187425.1303946828)",0107027,0107,MZ,San Pablo,01,POPULAR,287.3559094771704,3074.631617928047
247,"(838277.4133366887, 1187385.845315077)",0112024,0112,MZ,Carpinelo,01,POPULAR,751.4661400213513,4585.445622847505
248,"(838306.4716540228, 1187239.1819244258)",0112015,0112,MZ,Carpinelo,01,POPULAR,249.95518755640583,1602.4953654558476
249,"(838118.7676155238, 1187294.5914398576)",0112017,0112,MZ,Carpinelo,01,POPULAR,245.58598830855422,1241.6460103590364
250,"(837147.6865283457, 1187089.3243752804)",0106009,0106,MZ,Villa Guadalupe,01,POPULAR,772.0532124936447,6734.835368506263
251,"(837818.8832826868, 1188256.6461041518)",0101076,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,186.46152235339886,1235.1196771486098
252,"(837870.8850175797, 1188579.46130458)",0101064,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,298.05253925097475,2132.2292469287504
253,"(837981.8081521917, 1188087.9649284976)",0101009,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,326.7318122614659,1647.6702804733677
254,"(837754.3646518931, 1188140.0401042323)",0101083,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,147.3549011082256,1185.6214571050546
255,"(838326.5444462266, 1188552.743270027)",0102041,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,152.5087899066283,418.84902948395717
256,"(838277.3033157268, 1188583.760594293)",0102037,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,145.8493775090148,1067.0597507511447
257,"(837758.4199434418, 1188709.671024807)",0101103,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,187.1750345171575,2121.3751442231346
258,"(837154.5984642004, 1187905.1092146684)",0104029,0104,MZ,Granizal,01,POPULAR,445.09423196165454,4379.418232981409
259,"(832006.4694395285, 1182493.4792474702)",1108046,1108,MZ,Laureles,11,LAURELES,335.8455883600396,7116.440686103515
260,"(832315.6759868427, 1181947.6707302204)",1108003,1108,MZ,Laureles,11,LAURELES,716.6804257888452,12731.096690933697
261,"(838245.0572309707, 1187630.1542430539)",0112041,0112,MZ,Carpinelo,01,POPULAR,606.839965257084,8365.785558050373
262,"(838446.7834117956, 1187945.5298958884)",0111011,0111,N,La Avanzada,01,POPULAR,1178.2599886705707,25456.676970716988
263,"(831111.2067511473, 1183574.248285193)",1205016,1205,MZ,La Floresta,12,LA AMERICA,329.6422137689218,5967.870546031136
264,"(831797.0078430054, 1182019.1675268693)",1108006,1108,MZ,Laureles,11,LAURELES,351.75217025495505,7521.406006027713
265,"(837161.7907201722, 1187183.4566632365)",0106025,0106,MZ,Villa Guadalupe,01,POPULAR,394.4763075082988,6119.566203693597
266,"(838029.5051342252, 1187212.650847076)",0112008,0112,MZ,Carpinelo,01,POPULAR,673.1741982689545,8128.322560468765
267,"(835099.2993632695, 1186094.3972096748)",0405111,0405,N,Moravia,04,ARANJUEZ,1500.1009926009115,50676.21005352759
268,"(837255.5880332438, 1188634.069506522)",0103046,0103,MZ,Popular,01,POPULAR,178.85202289416813,1185.2493212249221
269,"(838079.8198540362, 1187264.0108220258)",0112009,0112,MZ,Carpinelo,01,POPULAR,247.1326551850533,1703.4432598086578
270,"(837222.2755817999, 1187814.740109955)",0104021,0104,MZ,Granizal,01,POPULAR,430.9026638052686,4643.619105754834
271,"(838060.6225058681, 1187296.3267614697)",0112018,0112,MZ,Carpinelo,01,POPULAR,263.6545503793972,1853.4658383682993
272,"(832256.0335502941, 1182803.3717286787)",1108074,1108,MZ,Laureles,11,LAURELES,390.18421574362026,8226.374616827015
273,"(837789.1243719725, 1187447.6875909602)",0108016,0108,MZ,El Compromiso,01,POPULAR,97.03768854401447,469.58493172117454
274,"(837220.758107401, 1188558.4865375261)",0103037,0103,MZ,Popular,01,POPULAR,277.308942768612,2106.2252487044066
275,"(831882.9105277583, 1182321.178444973)",1108033,1108,MZ,Laureles,11,LAURELES,308.7995272444333,5499.021699870113
276,"(836622.5152659259, 1187421.2691547947)",0106035,0106,MZ,Villa Guadalupe,01,POPULAR,272.0861913676433,3499.684757429238
277,"(837529.8400810154, 1188587.063236869)",0101053,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,165.17866634301953,1040.3924073548592
278,"(836696.8866560403, 1187396.057628924)",0106033,0106,MZ,Villa Guadalupe,01,POPULAR,251.06447223692643,3630.226769870179
279,"(837910.0423081486, 1188091.630012386)",0101011,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,310.3016519108275,3684.5864750778405
280,"(837259.7457947016, 1187255.884294613)",0107014,0107,MZ,San Pablo,01,POPULAR,501.89332984793725,5320.819949599326
281,"(837382.9992148231, 1188211.341141007)",0101036,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,158.512686467893,793.2092471743581
282,"(831702.6352008116, 1182239.926809874)",1108024,1108,MZ,Laureles,11,LAURELES,302.9039693985204,5583.602059151399
283,"(837934.7242601648, 1188428.392061653)",0101067,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,211.4791248612641,1166.037903624476
284,"(837887.2553909351, 1188692.4498682925)",0102005,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,650.0110518211627,5511.691924408034
285,"(837925.133863475, 1188603.1162777105)",0102004,0102,MZ,Santo Domingo Savio No. 2,01,POPULAR,303.30274954867303,4531.294672463029
286,"(837512.7214866531, 1188619.5605830099)",0101054,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,416.06405805928523,2962.1155244641263
287,"(838304.1268383713, 1187303.5055257545)",0112045,0112,MZ,Carpinelo,01,POPULAR,157.25382844693948,973.8219373401992
288,"(837929.8257998162, 1187452.8961383754)",0108025,0108,MZ,El Compromiso,01,POPULAR,106.3666428989778,481.93755499987503
289,"(831907.3204466052, 1179860.1903528476)",1606011,1606,MZ,Las Playas,16,BELEN,2141.3620985458433,91234.28268079754
290,"(825891.1148020885, 1175899.720846887)",8000127,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,370.998619390357,3489.137053247967
291,"(838498.5287203891, 1188167.792720654)",0111019,0111,MZ,La Avanzada,01,POPULAR,1373.9540857198126,42697.77301469793
292,"(837150.9456817061, 1187622.6849760974)",0105038,0105,MZ,Moscú No. 2,01,POPULAR,437.85127824435,4092.877249677432
293,"(838093.8806668449, 1183741.1604889075)",0806034,0806,MZ,Llanaditas,08,VILLA HERMOSA,639.1169537124837,7433.5444152245345
294,"(837507.8131459517, 1189091.9317962865)",0103077,0103,MZ,Popular,01,POPULAR,1175.9702986941,4376.223225888938
295,"(834209.4866623986, 1178024.4904230663)",1421003,1421,MZ,Patio Bonito,14,EL POBLADO,1158.2403379500552,55785.93894873983
296,"(837510.2991165564, 1187143.9828719855)",0107010,0107,MZ,San Pablo,01,POPULAR,653.7137213912293,5232.489518016879
297,"(837954.0629563488, 1187257.1748026174)",0109009,0109,MZ,Aldea Pablo VI,01,POPULAR,464.54278772374136,2421.851200983444
298,"(837004.1831965889, 1187662.4365782705)",0105036,0105,MZ,Moscú No. 2,01,POPULAR,390.0104706268612,2547.313148489814
299,"(836044.3754080021, 1181086.8777060327)",0913023,0913,N,Loreto,09,BUENOS AIRES,185.31221785613647,777.6734369045734
300,"(829901.7625421047, 1181284.220060035)",1616022,1616,MZ,Las Violetas,16,BELEN,1264.0120419745842,13689.394004325472
301,"(834570.3203505919, 1178364.012172139)",1421031,1421,MZ,Patio Bonito,14,EL POBLADO,589.6928158887312,14471.738691679571
302,"(837971.392804155, 1187534.1695224773)",0110001,0110,MZ,La Esperanza No. 2,01,POPULAR,342.3013255529282,3060.2172093092845
303,"(837235.2021867273, 1188167.1060801747)",0103015,0103,MZ,Popular,01,POPULAR,284.3764152640044,2539.897683886169
304,"(837539.047386968, 1187339.2651347998)",0107022,0107,MZ,San Pablo,01,POPULAR,189.84711426109385,2043.8806861857831
305,"(837638.5639333321, 1187933.5526164633)",0101017,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,963.7507664293114,7935.489812608267
306,"(837853.8228503041, 1187665.8720656706)",0110003,0110,MZ,La Esperanza No. 2,01,POPULAR,754.6238378425329,6816.638456680909
307,"(837267.555101801, 1188016.3974286043)",0104048,0104,MZ,Granizal,01,POPULAR,165.97470761506082,1024.6335029520478
308,"(831761.8395308654, 1182625.9494924655)",1108054,1108,MZ,Laureles,11,LAURELES,297.05919549314973,5822.815939149782
309,"(831579.5151438571, 1182403.4725818655)",1108037,1108,MZ,Laureles,11,LAURELES,314.4123255505615,4606.726403217217
310,"(831867.7760051854, 1182651.6276570584)",1108064,1108,MZ,Laureles,11,LAURELES,244.03126382949773,3738.0292168424385
311,"(837172.378253475, 1187269.6867585685)",0106026,0106,MZ,Villa Guadalupe,01,POPULAR,319.7708421072683,5658.803346432516
312,"(837652.7106859836, 1189099.6711062365)",0103082,0103,MZ,Popular,01,POPULAR,269.850586239358,569.1581686341594
313,"(837773.7626456744, 1187292.2945575148)",0108006,0108,MZ,El Compromiso,01,POPULAR,649.2508471558169,5361.504672693679
314,"(836689.0542542724, 1187326.4715263343)",0106020,0106,MZ,Villa Guadalupe,01,POPULAR,438.973129197336,4698.858268944166
315,"(837433.7966752094, 1188621.5392034429)",0103048,0103,MZ,Popular,01,POPULAR,691.9521018990678,6389.918702192594
316,"(838361.6972745511, 1187549.7193173824)",0112034,0112,MZ,Carpinelo,01,POPULAR,188.84226204208971,1958.9278210818863
317,"(837209.409043219, 1188928.1755452978)",0103064,0103,MZ,Popular,01,POPULAR,142.52685791988264,1111.6012195311268
318,"(837928.0706957974, 1187236.403713494)",0109008,0109,MZ,Aldea Pablo VI,01,POPULAR,152.68693994450652,860.6972805309202
319,"(837718.997535833, 1187899.5617110534)",0101016,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,723.4314605400577,6925.709392904391
320,"(837691.5030905432, 1188187.6158177226)",0101092,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,607.0880989890651,4735.827909144469
321,"(837060.723503492, 1188314.0296052643)",0103010,0103,MZ,Popular,01,POPULAR,1847.6997083298381,9592.56320601674
322,"(838057.001642229, 1181767.0559752393)",0813030,0813,N,Villatina,08,VILLA HERMOSA,510.68945663462375,5054.431937498322
323,"(838030.2124991388, 1187140.4554204012)",0109001,0109,MZ,Aldea Pablo VI,01,POPULAR,596.3645288223752,5968.721685677099
324,"(837271.5215722614, 1188353.7498628302)",0103021,0103,MZ,Popular,01,POPULAR,319.74528269813834,3368.2483169857956
325,"(837385.6419726153, 1188525.8716592134)",0103041,0103,MZ,Popular,01,POPULAR,686.3682944011308,3778.5597322894687
326,"(835978.9734711553, 1185013.1453838402)",0408010,0408,MZ,San Pedro,04,ARANJUEZ,470.4383717991916,5303.26238667711
327,"(832105.2158091032, 1177633.8516790436)",1511053,1511,MZ,La Colina,15,GUAYABAL,156.1575803926779,1254.1953622683995
328,"(836997.3748032491, 1187738.2049430467)",0105035,0105,MZ,Moscú No. 2,01,POPULAR,983.7652539354042,9650.128075398045
329,"(838443.7985967478, 1187592.9178154536)",0112043,0112,MZ,Carpinelo,01,POPULAR,1255.9829288980138,14755.211894259717
330,"(837897.6762849856, 1187451.490771403)",0108023,0108,MZ,El Compromiso,01,POPULAR,97.81765073223758,435.27693865965523
331,"(837620.2017393378, 1187216.114149979)",0107018,0107,MZ,San Pablo,01,POPULAR,513.9706842230277,7351.157039625678
332,"(837577.8201982628, 1187318.9864175387)",0107021,0107,MZ,San Pablo,01,POPULAR,146.56092109900706,1151.8957747926397
333,"(837345.2674499716, 1187047.6137588127)",0107032,0107,MZ,San Pablo,01,POPULAR,110.70337684122552,675.25116669306
334,"(837342.7728367734, 1188520.9743740214)",0103040,0103,MZ,Popular,01,POPULAR,46.16599498450526,124.91922491625621
335,"(836788.5087398113, 1187323.335126979)",0106031,0106,MZ,Villa Guadalupe,01,POPULAR,586.7353327384477,6921.238509420838
336,"(837575.3578439642, 1187074.437229234)",0107001,0107,MZ,San Pablo,01,POPULAR,228.28246659178987,1910.9987725751719
337,"(837502.920306532, 1187359.6061321402)",0107023,0107,MZ,San Pablo,01,POPULAR,237.6594589277232,1307.6469110181613
338,"(837441.3025257657, 1187319.4227830993)",0107025,0107,MZ,San Pablo,01,POPULAR,534.9194779414056,4128.407929204292
339,"(836972.6658072796, 1188281.9040269852)",0103009,0103,MZ,Popular,01,POPULAR,557.2845664570567,3775.0306592269203
340,"(837766.734854199, 1187415.6064328107)",0108028,0108,MZ,El Compromiso,01,POPULAR,61.69177726669514,125.24737437626555
341,"(837573.3744406133, 1188171.6992931133)",0101090,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,483.90401212980635,3567.678080578172
342,"(837042.3244824142, 1187589.2120144088)",0105033,0105,MZ,Moscú No. 2,01,POPULAR,529.4470129189378,5446.766842843186
343,"(825588.5125297633, 1176137.8566697189)",8000304,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,152.32234940707104,571.9291897053715
344,"(825298.2442329638, 1175744.5178926054)",8000080,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,390.8892627404348,4654.735326859514
345,"(830099.0286915496, 1184555.8517827464)",1307020,1307,MZ,Juan XXIII La Quiebra,13,SAN JAVIER,459.8446265639629,4762.14812645921
346,"(825649.238796337, 1176150.4507594116)",8000305,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,203.52434225107618,1840.10503209952
347,"(838162.509679955, 1188066.1400494443)",0111017,0111,MZ,La Avanzada,01,POPULAR,399.391444267047,3538.022776743077
348,"(838028.1442773449, 1187536.7380912725)",0112029,0112,MZ,Carpinelo,01,POPULAR,998.1272263688586,8295.564450734584
349,"(837449.9775552935, 1187740.8678337573)",0104009,0104,MZ,Granizal,01,POPULAR,1846.5818585014763,6475.558365432319
350,"(837634.1356858428, 1188190.2420976772)",0101091,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,607.0873936910106,4415.451184128131
351,"(838297.5961085868, 1187169.8138619259)",0112011,0112,MZ,Carpinelo,01,POPULAR,344.02440347305196,2814.0893629759
352,"(837800.6070024049, 1187844.0961189133)",0101003,0101,MZ,Santo Domingo Savio No. 1,01,POPULAR,305.24058219453815,3669.5376062720593
353,"(837453.4597239877, 1188863.5448882754)",0103059,0103,MZ,Popular,01,POPULAR,1448.1718067869479,9473.25326621462
